일반차량 전일 월정기요금,주간 월정기요금,야간 월정기요금,주차요금 지불방식,총주차대수,주차상한제,자율요일제,수정일자,특기사항,야간개방사업여부,지원주차장설치여부,주차장사진매수,도면매수,일반인 개방여부,GIS링크,과거 GIS링크,JM_ISCHK,기타사항,메모,JM_SJ_CONT,JM_KJ_CONT,JM_N_STTIME,JM_N_EDTIME,JM_OPN_STTIME,JM_OPN_EDTIME,JM_OPH_STTIME,JM_OPH_EDTIME,JM_OPE_STTIME,JM_OPE_EDTIME,JM_IN_CHARGE,대시민표출주차면수,공유주차장 코드,위도,경도
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-58-1-069|봉천동179번지59호,0,0,0,0,0,xit20161162002385,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.47253,126.966382
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-58-1-072|봉천동179번지62호,0,0,0,0,0,xit20161162002388,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.472373,126.966277
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-58-1-083|봉천동180번지87호,0,0,0,0,0,xit20161162002126,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.471067,126.966754
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-08-1-013|봉천동485번지38호,0,0,0,0,0,xit20161162000872,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.491096,126.945351
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-08-1-016|봉천동산101번지335임,0,0,0,0,0,xit20161162000873,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.490705,126.945674
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-08-1-020|봉천동산101번지336임,0,0,0,0,0,xit20161162000875,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.490433,126.945899
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10200-28-1-110|능동 일반 257번지 6호,0,0,0,0,0,1.12151E+18,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.552251,127.088208
0,-,-,0,1,N,0,2019-12-31 0:00,11215-10300-47-1-18|구의동 일반 612번지 1호,0,0,0,0,0,xit20161121501180,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.549023,127.085946
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10300-47-1-18|구의동 일반 612번지 1호,0,0,0,0,0,xit201611215012201,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.548965,127.085803
0,-,-,0,1,N,0,2019-12-31 0:00,11215-10300-28-1-117|구의동 일반 612번지 7호,0,0,0,0,0,xit20161121500681,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.548883,127.085671
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10300-28-1-117|구의동 일반 612번지 7호,0,0,0,0,0,1.12151E+18,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.548816,127.08559
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10700-19-1-1|화양동 일반 500번지 14호,0,0,0,0,0,xit20161121503357,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.545328,127.074527
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10700-19-1-1|화양동 일반 500번지 14호,0,0,0,0,0,xit20161121500706,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.545347,127.074459
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10700-19-1-1|화양동 일반 500번지 14호,0,0,0,0,0,xit20161121501428,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.545368,127.074389
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10700-19-1-1|화양동 일반 500번지 14호,0,0,0,0,0,1.12151E+18,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.545407,127.074246
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10700-19-1-8|화양동 일반 93번지 3호,0,0,0,0,0,1.12151E+18,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.545152,127.075644
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10500-25-1-180|자양동 일반 474번지 24호,0,0,0,0,0,1.12151E+18,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.531205,127.072483
0,-,-,0,1,N,0,2019-12-31 0:00,11215-10500-25-1-182|자양동 일반 475번지 5호,0,0,0,0,0,xit20161121502867,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.530964,127.07258
0,-,-,0,1,N,0,2020-09-07 0:00,11215-10700-19-1-8|화양동 일반 93번지 3호,0,0,0,0,0,1.12151E+18,1.12151E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.545092,127.075385
0,-,-,3,1,N,0,2020-09-07 0:00,11530-11000-042-1-1499971|온수동 1산 20번지 10호,0,0,0,0,0,xit20161153003840,1.15301E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.49271,126.821208
0,-,-,3,1,N,0,2019-12-31 0:00,11530-10200-015-1-1497238|구로동 1산 685번지 225호,0,0,0,0,0,1.15301E+18,1.15301E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.492353,126.87609
-,-,-,-,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.454511,126.891201
-,-,-,-,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.454511,126.891201
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.451789,126.909236
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.451789,126.909236
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452046,126.910632
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452046,126.910632
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452046,126.910632
-,-,-,3,1,N,0,-,-,0,0,0,0,0,xit2011_11757,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452524,126.909813
-,-,-,3,1,N,0,-,-,0,0,0,0,0,xit2011_11757,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452524,126.909813
-,-,-,3,1,N,0,-,-,0,0,0,0,0,xit2011_11757,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452524,126.909813
-,-,-,3,1,N,0,-,-,0,0,0,0,0,xit2011_11757,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452524,126.909813
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.45126,126.913297
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.45126,126.913297
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.45126,126.913297
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.451463,126.914624
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.451463,126.914624
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.451463,126.914624
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.451463,126.914624
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.451463,126.914624
-,-,-,3,1,N,0,-,-,0,0,0,0,0,xit2011_11919,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.450296,126.903177
-,-,-,3,1,N,0,-,-,0,0,0,0,0,xit2011_11919,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.450296,126.903177
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452332,126.90462
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452332,126.90462
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452332,126.90462
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452332,126.90462
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452332,126.90462
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452332,126.90462
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452332,126.90462
130000,-,-,-,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.464869,126.890493
130000,-,-,-,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.464869,126.890493
130000,-,-,-,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.464869,126.890493
-,-,-,-,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.479317,126.907223
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.45126,126.913297
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.45126,126.913297
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.451463,126.914624
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.451463,126.914624
-,-,-,3,1,N,0,-,-,0,0,0,0,0,xit2011_11919,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.450296,126.903177
-,-,-,3,1,N,0,-,-,0,0,0,0,0,xit2011_11919,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.450296,126.903177
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452332,126.90462
-,-,-,3,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.452332,126.90462
130000,-,-,-,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.464869,126.890493
130000,-,-,-,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.464869,126.890493
-,-,-,-,1,N,0,-,-,0,0,0,0,0,1.15451E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.479317,126.907223
-,-,-,3,1,N,0,2020-09-07 0:00,11440-2686|서교동 1산 399번지 5호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54898883,126.9181662
-,-,-,3,1,N,0,2020-09-07 0:00,11440-2688|서교동 1산 400번지 26호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54875798,126.9183141
-,-,-,3,1,N,0,2020-09-07 0:00,11440-2689|서교동 1산 400번지 23호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54945018,126.9188331
-,-,-,3,1,N,0,2020-09-07 0:00,11440-2690|서교동 1산 396번지 1호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54995908,126.9176646
-,-,-,3,1,N,0,2020-09-07 0:00,11440-2691|서교동 1산 400번지 2호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54931268,126.9191019
-,-,-,3,1,N,0,2020-09-07 0:00,11440-2694|합정동 1산 413번지 1호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54859828,126.9163588
-,-,-,3,1,N,0,2020-09-07 0:00,11440-0518|연남동 1산 228번지 1호,0,0,0,0,0,xit20161144002866,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.56291432,126.9261734
-,-,-,3,1,N,0,2020-09-07 0:00,11440-0521|연남동 1산 227번지 23호,0,0,0,0,0,xit20161144002805,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.56279662,126.9262941
-,-,-,3,1,N,0,2019-12-31 0:00,11440-0526|연남동 1산 254번지 24호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.56393643,126.9229204
-,-,-,3,1,N,0,2019-12-31 0:00,11440-0526|연남동 1산 254번지 24호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.56393643,126.9229204
-,-,-,3,1,N,0,2019-12-31 0:00,11440-0529|연남동 1산 254번지 4호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.56373489,126.9225468
-,-,-,3,1,N,0,2020-09-07 0:00,11440-0968|동교동 1산 197번지 39호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.56036932,126.9232022
-,-,-,3,1,N,0,2020-09-07 0:00,11440-0968|동교동 1산 197번지 39호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.56036932,126.9232022
-,-,-,3,1,N,0,2019-12-31 0:00,11440-0973|동교동 1산 200번지 4호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55868891,126.9225733
-,-,-,3,1,N,0,2019-12-31 0:00,11440-0976|동교동 1산 200번지 2호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55826019,126.9222856
-,-,-,3,1,N,0,2019-12-31 0:00,11440-0976|동교동 1산 200번지 2호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55826019,126.9222856
-,-,-,3,1,N,0,2020-09-07 0:00,11440-0164|중동 1산 243번지 0호,0,0,0,0,0,1.14401E+18,1.14401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.56887844,126.9109433
0,-,-,3,1,N,0,2020-09-07 0:00,11260-10100-080-1-1554022|면목동 1산 555번지 23호,0,0,0,0,0,xit20161126002963,1.12601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.584379,127.085568
-,-,-,-,7,N,1,2019-12-31 0:00,11380-10600-40-3-00166|대조동 1산 222번지 14호,0,0,3,1,0,1.13801E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,7,1,37.61360454,126.9182116
-,-,-,-,8,N,1,2019-12-31 0:00,11620-10200-43-3-471|신림동626번지45호,0,0,1,1,-,1.16201E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,8,1,37.47254735,126.9210762
-,-,-,-,9,N,1,2019-12-31 0:00,11380-10400-12-3-00082|갈현동 1산 473번지 7호,0,0,1,1,1,1.13801E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,9,1,37.61474235,126.9151264
0,-,-,3,1,N,0,2019-12-31 0:00,11260-10100-089-1-1557890|면목동 1산 172번지 120호,0,0,0,0,0,xit20161126004156,1.12601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.583927,127.078904
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12700-009-1-0343|서울시 영등포구 양평동3가 79-3,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5312865,126.8907991
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12700-009-1-0343|서울시 영등포구 양평동3가 79-3,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5312824,126.8920885
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12700-009-1-0345|서울시 영등포구 양평동3가 79,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5312111,126.8921892
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12700-009-1-0345|서울시 영등포구 양평동3가 79,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5310853,126.8920903
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12700-009-1-0351|서울시 영등포구 양평동3가 76-5,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5310394,126.8928156
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12800-004-1-0165|서울시 영등포구 양평동4가 264-2,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.53861767,126.8991016
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12800-004-1-0165|서울시 영등포구 양평동4가 264-2,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.53864349,126.8991835
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12800-004-1-0165|서울시 영등포구 양평동4가 264-2,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.53869512,126.8993473
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12800-004-1-0165|서울시 영등포구 양평동4가 264-2,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.53872093,126.8994292
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12900-005-1-0178|서울시 영등포구 양평동5가 37-4,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5383013,126.8936872
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12900-005-1-0172|서울시 영등포구 양평동5가 35-1,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5370827,126.8941598
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12900-005-1-0182|서울시 영등포구 양평동5가 2-5,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5363649,126.893623
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12700-009-1-0345|서울시 영등포구 양평동3가 79,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5310658,126.891952
-,-,-,-,1,N,0,2019-12-31 0:00,11560-12700-009-1-0345|서울시 영등포구 양평동3가 79,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5310231,126.8922804
0,-,-,1,1,N,1,2020-09-07 0:00,11560-11300-026-1-1010|서울시 영등포구 당산동3가 552-3,0,0,0,0,0,xit20161156002424,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5250513,126.9052576
0,-,-,1,1,N,1,2020-04-01 13:30,11560-11300-026-1-1014|서울시 영등포구 당산동3가 522-4,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5255077,126.9054691
0,-,-,1,1,N,1,2020-09-07 0:00,11560-11300-026-1-1017|서울시 영등포구 당산동3가 552-4,0,0,0,0,0,xit20161156002877,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.525996,126.9039989
0,-,-,1,1,N,1,2020-04-01 13:30,11560-11300-026-1-1016|서울시 영등포구 당산동3가 557-1,0,0,0,0,0,xit20161156006493,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5262049,126.8924566
-,-,-,-,1,N,0,2020-09-07 0:00,11560-13200-097-1-4204|서울시 영등포구 신길동 355-15,0,0,0,0,0,xit20161156002987,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5039551,126.8978244
-,-,-,-,1,N,0,2020-09-07 0:00,11560-13200-097-1-4204|서울시 영등포구 신길동 355-15,0,0,0,0,0,xit20161156002987,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5039053,126.8978268
-,-,-,-,1,N,0,2019-12-31 0:00,11560-13200-097-1-4204|서울시 영등포구 신길동 355-15,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.50403376,126.8977906
-,-,-,-,1,N,0,2019-12-31 0:00,11560-13200-097-1-4204|서울시 영등포구 신길동 355-15,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.50386016,126.8976334
-,-,-,-,1,N,0,2019-12-31 0:00,11560-13200-097-1-4204|서울시 영등포구 신길동 355-15,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5037678,126.8976115
-,-,-,2,1,N,0,2019-12-31 0:00,11560-13300-106-1-4708|서울시 영등포구 대림동 994-4,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.4855698,126.9118362
-,-,-,2,1,N,0,2019-12-31 0:00,11560-13300-107-1-4712|서울시 영등포구 대림동 1124-2,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.495056,126.9160938
-,-,-,2,1,N,0,2019-12-31 0:00,11560-13300-107-1-4710|서울시 영등포구 대림동 886-35,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.4948519,126.9159552
-,-,-,2,1,N,0,2019-12-31 0:00,11560-13300-107-1-4710|서울시 영등포구 대림동 886-35,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.4947724,126.9159552
-,-,-,-,1,N,1,2019-12-31 0:00,11380-10200-29-3-00125|녹번동 1산 144번지 63호,0,0,0,0,0,1.13801E+18,-,0, 주차장사용중,-,-,-,-,-,-,-,-,-,-,-,-,0,1,37.60684746,126.9235345
-,-,-,-,0,N,1,2019-12-31 0:00,11380-10600-31-3-00013|대조동 1산 14번지 132호,0,0,0,0,0,1.13801E+18,-,0, 주차장사용중,-,-,-,-,-,-,-,-,-,-,-,-,0,1,37.60967444,126.9282639
-,-,-,2,1,N,0,2019-12-31 0:00,11560-13300-107-1-4710|서울시 영등포구 대림동 886-35,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.4946797,126.9159552
-,-,-,-,1,N,0,2019-12-31 0:00,11560-13200-095-1-4182|서울시 영등포구 신길동 1190,0,0,0,0,0,xit20161156006389,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5013814,126.8979678
-,-,-,-,1,N,0,2020-09-07 0:00,11560-13200-118-1-4916|서울시 영등포구 신길동 629,0,0,0,0,0,xit20161156001784,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5013981,126.897937
-,-,-,-,1,N,0,2020-09-07 0:00,11560-13200-118-1-4922|서울시 영등포구 신길동 585,0,0,0,0,0,xit20161156004264,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5011695,126.8970484
-,-,-,-,1,N,0,2020-09-07 0:00,11560-13200-095-1-4182|서울시 영등포구 신길동 1190,0,0,0,0,0,xit20161156001554,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5013332,126.8975831
-,-,-,-,1,N,0,2020-09-07 0:00,11560-13200-118-1-4926|서울시 영등포구 신길동 608,0,0,0,0,0,xit20161156001667,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5012433,126.8984058
-,-,-,-,1,N,0,2020-09-07 0:00,11560-13200-118-1-4928|서울시 영등포구 신길동 616,0,0,0,0,0,xit20161156005753,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5011365,126.8987863
-,-,-,-,1,N,0,2020-09-07 0:00,11560-13200-118-1-4928|서울시 영등포구 신길동 616,0,0,0,0,0,xit20161156003625,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.50154286,126.8984033
-,-,-,-,1,N,0,2019-12-31 0:00,11560-11000-126-1-5280|서울특별시 영등포구 대림동 784,0,0,0,0,0,1.15601E+18,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.49985527,126.9328401
-,-,-,2,1,N,0,2020-09-07 0:00,11560-13300-075-1-3348|서울시 영등포구 대림동 669,0,0,0,0,0,xit20161156004014,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.502709,126.8997973
-,-,-,2,1,N,0,2020-09-07 0:00,11560-13300-075-1-3438|서울시 영등포구 신길동 387-8,0,0,0,0,0,xit20161156006388,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.50259579,126.8993126
-,-,-,2,1,N,0,2020-09-07 0:00,11560-13200-101-1-4483|서울시 영등포구 신길동 404-36,0,0,0,0,0,xit20161156002467,1.15601E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.499289,126.9141094
